POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
16,702.69,1452.15,1918.6,172.61,94.59,-132.56,-1323.55,-10700.36,593.18,4562.88,-2823.83,1550.64,-915.97,-2659.76,-2189.15,-4848.91
17,665.87,1487.4,1894.27,177.51,100.74,-115.42,-1305.36,-10858.15,615.09,4558.46,-2686.58,1537.65,-908.93,-2779.6,-2057.86,-4837.46
18,702.69,1500.81,1927.04,182.58,101.7,-116.93,-1320.4,-10939.12,582.25,4476.84,-2554.77,1533.2,-901.3,-2902.54,-1922.87,-4825.42
19,666.23,1509.85,1936.28,174.51,94.45,-131.98,-1342.46,-10708.25,614.68,4494.13,-2753.36,1533.16,-904.16,-2692.57,-2124.37,-4816.94
20,668.61,1534.53,1909.8,179.83,107.74,-116.89,-1324.71,-10918.07,611.75,4545.73,-2633.09,1531.15,-901.46,-2801.66,-2003.4,-4805.06
21,690.61,1504.75,1931.96,176.15,95.91,-119.48,-1317.78,-10804.47,590.5,4531.99,-2678.97,1538.27,-895.53,-2719.87,-2036.23,-4756.1
22,704.2,1494.02,1934.73,178.17,105.94,-119.37,-1312.83,-10786.0,595.89,4548.32,-2720.51,1545.84,-905.18,-2656.92,-2079.85,-4736.77
23,702.39,1517.43,1907.24,174.43,99.61,-131.53,-1315.86,-10857.3,580.17,4523.54,-2651.11,1536.57,-901.07,-2799.89,-2015.62,-4815.5
24,664.67,1467.46,1897.26,179.51,102.25,-133.32,-1336.43,-10939.07,602.97,4588.2,-2578.68,1527.95,-890.78,-2906.49,-1941.52,-4848.01
25,672.4,1474.32,1898.01,173.76,93.05,-116.89,-1295.61,-10866.6,601.76,4549.77,-2673.61,1538.16,-911.18,-2816.03,-2046.62,-4862.65
26,687.62,1508.13,1931.33,169.61,93.85,-125.64,-1348.34,-10726.22,580.25,4506.42,-2733.12,1538.31,-899.97,-2722.98,-2094.78,-4817.76
27,707.28,1450.23,1897.31,195.6,101.41,-115.99,-1331.91,-10763.19,610.36,4528.53,-2727.53,1528.61,-894.73,-2720.37,-2093.66,-4814.03
28,667.05,1513.94,1892.79,181.26,89.59,-110.04,-1316.09,-10859.75,595.11,4496.51,-2669.94,1542.59,-906.42,-2849.63,-2033.77,-4883.4
29,655.93,1483.91,1919.3,179.66,85.87,-113.71,-1319.79,-10836.38,627.61,4612.58,-2753.82,1544.12,-914.48,-2705.01,-2124.18,-4829.19
30,647.56,1540.04,1919.11,186.73,96.75,-102.19,-1321.91,-10797.1,602.3,4554.26,-2718.79,1539.07,-907.07,-2674.44,-2086.79,-4761.23
31,706.48,1487.43,1894.0,180.23,87.69,-132.24,-1323.42,-11020.05,592.48,4631.93,-2586.15,1526.96,-893.42,-2895.45,-1952.61,-4848.06
32,659.59,1513.48,1899.54,182.33,125.17,-125.29,-1302.93,-11037.33,599.84,4547.65,-2532.73,1531.31,-902.23,-2937.97,-1903.64,-4841.6
33,686.66,1478.71,1899.35,173.81,97.51,-111.96,-1304.48,-10969.02,598.42,4602.64,-2597.48,1532.14,-890.5,-2848.37,-1955.84,-4804.21
34,693.16,1516.53,1903.66,171.41,95.28,-119.41,-1333.6,-11009.25,596.3,4525.69,-2558.55,1535.24,-906.64,-2960.23,-1929.95,-4890.18
35,690.34,1541.12,1898.1,177.73,102.13,-121.23,-1316.73,-10896.46,598.4,4598.44,-2664.41,1527.21,-891.82,-2728.16,-2029.03,-4757.19
36,690.69,1510.36,1908.91,182.2,93.61,-104.85,-1361.61,-10988.86,598.47,4546.22,-2512.0,1523.6,-893.91,-2924.87,-1882.31,-4807.18
37,691.2,1451.06,1917.98,170.13,94.59,-116.01,-1331.23,-10884.13,606.31,4608.09,-2663.76,1542.93,-911.16,-2792.01,-2031.99,-4823.99
38,670.47,1480.29,1913.4,178.69,110.97,-135.1,-1296.77,-10994.89,608.5,4570.66,-2568.57,1538.72,-914.6,-2893.78,-1944.45,-4838.23
39,670.9,1455.66,1918.86,185.67,102.6,-119.95,-1296.46,-10936.95,613.11,4519.26,-2588.79,1540.55,-907.79,-2887.29,-1956.03,-4843.32
40,667.55,1489.59,1909.4,189.15,100.16,-114.86,-1329.14,-10903.01,600.86,4593.56,-2658.37,1547.85,-907.07,-2796.74,-2017.59,-4814.33
41,660.9,1484.62,1919.82,192.11,106.11,-124.26,-1320.31,-10882.93,597.07,4564.94,-2661.74,1526.71,-898.02,-2801.92,-2033.05,-4834.97
42,665.33,1520.62,1913.95,182.25,93.99,-106.45,-1313.08,-10938.99,602.29,4562.76,-2645.94,1529.93,-901.4,-2817.33,-2017.41,-4834.74
43,656.29,1530.26,1924.2,180.84,103.67,-119.68,-1317.01,-10910.49,600.38,4567.57,-2660.67,1536.97,-909.75,-2783.97,-2033.45,-4817.43
44,656.33,1464.95,1895.74,177.63,98.16,-119.09,-1332.18,-11023.29,596.13,4676.95,-2611.38,1530.31,-903.29,-2908.67,-1984.36,-4893.03
45,700.09,1520.59,1916.75,179.02,110.67,-121.13,-1299.72,-10849.9,591.59,4524.65,-2701.46,1534.64,-906.01,-2727.41,-2072.83,-4800.24
46,645.4,1488.8,1930.05,180.01,99.85,-127.69,-1303.99,-10919.16,607.78,4558.31,-2641.47,1535.91,-911.18,-2840.65,-2016.74,-4857.4
47,761.01,1452.13,1939.06,176.79,106.11,-126.75,-1326.91,-10960.67,594.34,4599.4,-2631.69,1528.48,-895.43,-2785.49,-1998.64,-4784.13
48,693.95,1449.41,1887.64,171.45,97.38,-134.59,-1344.17,-10566.26,589.73,4512.92,-2853.58,1553.8,-912.6,-2642.54,-2212.37,-4854.91
49,666.79,1524.23,1898.63,193.66,98.29,-115.24,-1297.38,-10691.75,601.25,4486.39,-2755.71,1551.09,-912.81,-2635.13,-2117.43,-4752.55
50,650.19,1447.25,1893.01,170.24,105.2,-133.9,-1318.68,-10658.89,589.13,4524.44,-2811.53,1543.92,-902.02,-2732.02,-2169.64,-4901.66
51,681.32,1556.48,1863.01,180.3,97.24,-122.74,-1335.73,-10725.67,598.08,4514.27,-2681.01,1547.47,-905.87,-2693.44,-2039.41,-4732.85
52,675.9,1519.18,1911.94,187.22,97.28,-126.14,-1279.98,-10777.41,592.96,4483.71,-2713.34,1549.31,-918.99,-2715.33,-2083.03,-4798.35
53,683.42,1498.78,1920.76,180.37,117.44,-111.92,-1308.64,-10648.55,601.71,4457.63,-2785.78,1561.0,-926.92,-2609.02,-2151.7,-4760.72
54,671.07,1473.92,1889.02,173.73,93.93,-124.49,-1312.13,-10907.54,609.17,4497.75,-2567.17,1537.04,-904.23,-2935.57,-1934.36,-4869.92
55,667.66,1470.45,1896.48,168.42,100.14,-115.65,-1314.03,-10754.54,603.81,4519.45,-2710.19,1544.15,-917.18,-2757.82,-2083.22,-4841.04
56,694.26,1472.86,1909.84,193.16,106.15,-114.07,-1321.98,-10851.79,596.08,4505.21,-2648.35,1541.33,-913.63,-2810.29,-2020.66,-4830.96
57,697.95,1483.56,1895.97,177.91,95.77,-129.39,-1274.83,-10915.75,596.03,4509.98,-2652.22,1544.45,-920.56,-2862.8,-2028.33,-4891.13
58,639.78,1486.88,1892.73,178.86,99.4,-119.15,-1311.68,-10830.62,596.93,4505.13,-2689.38,1535.27,-909.45,-2861.75,-2063.57,-4925.31
59,666.21,1424.14,1905.64,177.56,93.81,-122.48,-1318.27,-10843.84,613.97,4508.27,-2647.51,1537.25,-905.1,-2894.99,-2015.36,-4910.36
60,695.75,1447.3,1917.56,176.96,101.29,-133.57,-1326.8,-10722.67,593.91,4477.35,-2688.38,1544.96,-918.08,-2772.89,-2061.49,-4834.39
61,654.83,1443.08,1914.21,174.46,101.77,-122.78,-1316.19,-10905.97,598.66,4564.56,-2660.71,1548.85,-920.16,-2893.38,-2032.03,-4925.41
62,690.23,1499.87,1930.77,172.46,115.02,-133.41,-1327.63,-10807.7,613.57,4499.08,-2676.32,1544.02,-916.32,-2747.73,-2048.62,-4796.35
63,672.66,1470.33,1899.08,177.73,95.26,-132.86,-1331.02,-10819.02,590.25,4576.41,-2730.21,1550.63,-924.64,-2801.17,-2104.22,-4905.39
64,673.24,1475.3,1887.66,178.2,109.71,-120.54,-1307.41,-10988.62,615.84,4546.9,-2496.71,1537.12,-899.32,-2929.73,-1858.91,-4788.64
65,655.28,1538.03,1908.65,175.84,110.84,-106.9,-1352.98,-11177.02,609.41,4524.1,-2363.96,1518.13,-883.36,-3114.77,-1729.2,-4843.96
66,656.59,1511.37,1907.02,176.13,96.4,-126.78,-1329.1,-11008.89,608.52,4529.74,-2549.36,1525.37,-900.89,-2979.0,-1924.89,-4903.88
67,660.55,1476.71,1917.0,180.32,105.04,-135.01,-1343.88,-10826.09,601.0,4548.72,-2704.56,1542.13,-907.93,-2815.64,-2070.37,-4886.0
68,679.02,1513.49,1916.78,177.05,99.97,-129.39,-1352.9,-10874.18,592.51,4571.36,-2658.6,1532.76,-901.44,-2806.28,-2027.28,-4833.56
69,685.42,1437.6,1898.48,176.88,110.77,-134.23,-1335.53,-10989.82,606.13,4547.83,-2574.78,1541.48,-908.59,-2996.46,-1941.9,-4938.36
70,696.72,1470.42,1894.72,184.0,111.87,-138.31,-1323.4,-11029.36,599.36,4558.7,-2504.98,1548.64,-915.07,-2975.28,-1871.41,-4846.69
71,677.18,1455.98,1883.49,183.55,94.14,-112.54,-1327.52,-10902.57,582.37,4538.05,-2594.34,1547.15,-907.38,-2927.88,-1954.57,-4882.45
72,687.94,1527.44,1890.03,174.21,104.31,-123.0,-1330.43,-10976.78,582.25,4532.39,-2553.52,1540.5,-914.57,-2931.63,-1927.59,-4859.21
73,692.82,1477.17,1909.92,181.13,94.56,-135.31,-1314.15,-10993.88,595.32,4578.95,-2553.83,1549.8,-914.88,-2913.47,-1918.91,-4832.38
74,646.52,1521.03,1910.69,172.73,95.65,-134.18,-1330.69,-10944.33,623.46,4624.49,-2638.49,1543.85,-909.14,-2814.64,-2003.77,-4818.41
75,662.06,1475.16,1923.74,179.23,106.4,-139.45,-1295.6,-10969.76,599.64,4493.82,-2562.85,1545.34,-916.97,-2964.75,-1934.48,-4899.23
76,710.35,1527.94,1910.06,174.08,99.97,-129.61,-1307.65,-11132.75,585.32,4606.88,-2516.45,1545.03,-916.56,-2955.39,-1887.99,-4843.38
77,668.85,1507.94,1911.21,175.49,94.75,-131.76,-1328.23,-10949.87,585.05,4502.91,-2576.48,1543.17,-907.22,-2963.66,-1940.53,-4904.2
78,679.83,1489.2,1914.33,179.15,97.6,-138.21,-1292.56,-11108.16,589.91,4544.62,-2494.56,1537.4,-908.7,-3044.3,-1865.86,-4910.16
79,625.06,1463.05,1901.9,173.38,101.19,-138.49,-1320.85,-11077.41,625.43,4674.88,-2556.89,1546.2,-911.08,-2971.86,-1921.78,-4893.64
80,653.67,1514.0,1916.48,167.16,112.57,-112.25,-1318.62,-10984.0,599.93,4517.35,-2562.08,1530.16,-902.12,-2933.71,-1934.04,-4867.75
81,678.87,1530.26,1912.59,178.13,88.73,-109.4,-1339.63,-10963.55,589.25,4501.85,-2567.31,1538.48,-903.49,-2932.89,-1932.32,-4865.21
82,683.19,1422.21,1910.83,178.12,100.29,-134.62,-1320.28,-10831.1,601.92,4503.02,-2650.31,1536.64,-912.51,-2886.42,-2026.18,-4912.6
83,671.61,1477.79,1924.83,187.32,95.79,-123.88,-1314.49,-10859.65,620.12,4464.49,-2669.4,1534.6,-908.37,-2856.06,-2043.17,-4899.24
84,659.36,1510.02,1904.05,173.42,107.64,-133.4,-1315.62,-10963.29,604.22,4495.78,-2549.24,1534.67,-904.69,-2957.83,-1919.27,-4877.1
85,705.51,1507.63,1888.59,179.08,94.11,-116.22,-1295.37,-10906.49,611.0,4539.69,-2686.61,1548.14,-924.07,-2792.47,-2062.55,-4855.01
86,743.84,1495.52,1887.4,183.47,87.01,-133.27,-1324.94,-10901.92,593.86,4468.91,-2616.47,1533.81,-905.35,-2900.14,-1988.01,-4888.15
87,699.86,1551.56,1888.88,175.54,100.03,-128.82,-1332.33,-10795.78,599.57,4515.31,-2706.46,1548.38,-916.95,-2726.21,-2075.03,-4801.23
88,702.22,1519.92,1903.08,177.09,97.81,-130.47,-1324.98,-10798.65,613.31,4503.35,-2710.52,1541.18,-907.51,-2737.32,-2076.84,-4814.16
89,641.28,1523.91,1915.0,178.93,94.52,-120.49,-1288.72,-10867.12,602.29,4554.53,-2692.96,1524.65,-893.36,-2765.88,-2061.67,-4827.55
90,664.59,1520.07,1921.18,179.15,105.06,-123.57,-1311.61,-10826.79,593.15,4512.86,-2696.11,1531.1,-897.45,-2765.9,-2062.46,-4828.36
91,687.28,1466.83,1910.65,184.05,111.64,-137.22,-1319.51,-10821.87,627.78,4556.34,-2696.63,1540.24,-899.32,-2734.04,-2055.7,-4789.74
92,668.5,1450.85,1930.02,171.97,101.72,-140.12,-1376.89,-10830.33,603.81,4598.72,-2684.39,1525.08,-889.21,-2821.77,-2048.53,-4870.3
93,661.92,1502.0,1919.25,175.82,97.4,-113.0,-1329.81,-11022.06,590.5,4647.72,-2591.23,1531.33,-892.62,-2870.27,-1952.53,-4822.8
94,699.38,1446.02,1917.45,177.44,105.95,-118.64,-1317.53,-10918.19,583.72,4534.23,-2602.57,1533.07,-895.78,-2890.18,-1965.27,-4855.45
95,709.91,1510.04,1929.47,186.72,98.73,-136.46,-1298.9,-10932.49,595.15,4570.84,-2625.06,1541.4,-905.0,-2766.99,-1988.66,-4755.65
96,638.27,1471.72,1905.64,170.69,87.3,-132.31,-1332.63,-10814.43,607.75,4587.69,-2737.53,1540.98,-907.05,-2810.3,-2103.6,-4913.9
97,673.19,1439.98,1918.43,176.97,104.37,-129.99,-1284.31,-10800.59,612.42,4597.03,-2778.32,1534.41,-908.53,-2692.5,-2152.44,-4844.94
98,679.78,1463.89,1928.52,176.98,95.61,-129.21,-1342.42,-10680.35,612.03,4489.58,-2769.68,1548.45,-912.67,-2705.6,-2133.9,-4839.5
99,681.58,1425.16,1926.99,183.17,102.0,-139.93,-1335.9,-10699.57,600.63,4498.81,-2763.47,1546.95,-908.25,-2757.06,-2124.77,-4881.83
100,694.74,1465.4,1906.57,184.47,99.35,-122.89,-1332.11,-10757.09,598.73,4490.39,-2684.75,1534.12,-899.56,-2772.44,-2050.19,-4822.63
101,670.83,1432.49,1894.29,179.88,96.35,-113.09,-1328.15,-10676.38,609.58,4526.71,-2781.37,1518.81,-880.76,-2707.48,-2143.32,-4850.8
102,661.51,1524.41,1905.95,180.03,114.64,-123.36,-1296.8,-10878.94,586.38,4507.9,-2610.62,1526.11,-895.37,-2818.27,-1979.88,-4798.15
103,659.99,1514.55,1909.9,189.8,103.83,-134.87,-1330.51,-10773.65,605.28,4554.31,-2742.51,1537.75,-903.44,-2701.36,-2108.2,-4809.56
104,697.64,1501.01,1940.64,183.69,100.02,-121.92,-1334.55,-10795.03,603.68,4498.33,-2702.53,1542.26,-904.35,-2726.49,-2064.62,-4791.12
105,657.56,1533.4,1896.23,181.51,99.97,-116.34,-1326.16,-10936.69,586.51,4662.69,-2674.98,1529.09,-895.35,-2761.32,-2041.24,-4802.56
106,692.82,1476.98,1923.07,190.48,105.12,-128.48,-1331.88,-10880.75,618.66,4602.13,-2707.79,1534.23,-900.97,-2731.85,-2074.54,-4806.38
107,675.31,1498.77,1905.25,169.67,106.26,-129.43,-1278.79,-10821.33,588.98,4537.76,-2710.47,1535.3,-904.42,-2747.56,-2079.59,-4827.15
108,671.75,1495.92,1907.89,175.23,98.1,-154.85,-1328.44,-10773.63,590.71,4542.43,-2743.79,1544.86,-914.73,-2774.89,-2113.66,-4888.54
109,699.38,1540.07,1903.04,183.06,108.75,-144.28,-1339.94,-10764.49,582.66,4559.98,-2710.87,1549.97,-912.64,-2671.77,-2073.54,-4745.31
110,687.43,1530.99,1887.76,184.83,98.64,-120.18,-1299.21,-10775.88,602.92,4511.79,-2719.67,1553.26,-918.48,-2690.91,-2084.89,-4775.8
111,682.38,1470.78,1888.69,187.25,96.8,-120.25,-1297.78,-10963.4,614.39,4497.16,-2572.89,1534.13,-905.93,-2943.98,-1944.7,-4888.68
112,686.24,1442.83,1938.09,180.53,94.15,-123.91,-1293.76,-10892.92,595.02,4456.19,-2573.05,1541.56,-904.85,-2917.53,-1936.34,-4853.87
113,673.45,1510.1,1930.2,178.2,98.54,-145.62,-1330.12,-10921.23,584.42,4595.42,-2643.26,1544.88,-916.13,-2826.64,-2014.52,-4841.16
114,650.34,1531.23,1893.64,186.15,102.3,-134.95,-1287.55,-10972.37,584.41,4571.51,-2612.73,1548.73,-923.33,-2875.29,-1987.33,-4862.63
115,698.02,1480.46,1894.8,184.73,86.69,-133.82,-1300.94,-10958.46,592.74,4620.34,-2648.27,1542.73,-914.61,-2835.45,-2020.15,-4855.6
116,693.4,1549.61,1874.96,188.15,93.21,-113.57,-1309.17,-10915.89,580.18,4579.72,-2635.01,1537.3,-905.35,-2779.4,-2003.07,-4782.47
117,649.58,1487.24,1883.54,164.55,94.82,-123.58,-1296.62,-10807.88,616.58,4518.49,-2711.34,1553.94,-927.88,-2813.27,-2085.27,-4898.54
118,663.19,1504.66,1896.07,162.38,100.07,-136.36,-1278.23,-10932.77,588.97,4523.12,-2601.36,1558.12,-925.34,-2908.9,-1968.57,-4877.47
119,676.99,1505.7,1911.65,175.76,96.17,-121.23,-1295.14,-10871.5,611.19,4564.37,-2683.73,1557.97,-921.97,-2746.03,-2047.73,-4793.76
120,704.35,1469.52,1903.31,178.6,110.72,-135.42,-1295.67,-10946.38,613.8,4531.11,-2581.8,1537.24,-911.03,-2866.06,-1955.59,-4821.65
121,651.99,1537.02,1928.92,185.21,106.87,-140.08,-1278.84,-10964.23,599.33,4557.9,-2597.88,1567.52,-942.16,-2815.91,-1972.52,-4788.44
122,679.02,1511.23,1904.07,191.21,97.35,-130.48,-1271.69,-10924.8,595.7,4533.8,-2656.01,1561.7,-942.97,-2814.59,-2037.28,-4851.87
123,676.32,1520.87,1890.33,176.07,103.44,-138.46,-1293.7,-10879.7,573.49,4573.13,-2683.92,1560.06,-938.1,-2798.21,-2061.96,-4860.17
124,648.47,1447.89,1901.07,170.82,103.64,-128.08,-1317.77,-10693.44,590.41,4508.19,-2771.86,1546.15,-913.15,-2768.8,-2138.85,-4907.65
125,638.83,1538.23,1897.58,183.91,103.0,-148.71,-1292.96,-10812.02,630.72,4480.57,-2688.47,1557.7,-929.25,-2780.86,-2060.02,-4840.88
126,686.38,1513.34,1922.43,186.94,103.48,-131.78,-1294.59,-10855.72,600.16,4475.87,-2635.13,1555.43,-927.83,-2793.49,-2007.53,-4801.02
127,679.71,1481.32,1906.69,179.36,88.53,-132.59,-1309.16,-10813.91,577.84,4475.12,-2643.14,1543.08,-917.45,-2867.1,-2017.51,-4884.61
128,641.83,1497.26,1896.18,177.5,106.08,-130.19,-1311.28,-10862.08,598.78,4500.96,-2600.08,1550.1,-925.28,-2884.94,-1975.26,-4860.2
129,690.7,1522.71,1893.93,187.24,97.6,-137.8,-1308.4,-10762.93,590.73,4463.04,-2686.12,1553.61,-920.89,-2763.17,-2053.4,-4816.57
130,652.34,1423.88,1917.21,178.9,104.69,-133.26,-1318.63,-10795.74,592.87,4539.74,-2658.44,1544.99,-908.1,-2838.01,-2021.56,-4859.57
131,718.07,1477.44,1906.67,182.86,96.28,-134.1,-1292.61,-10854.42,596.01,4532.9,-2653.76,1561.46,-937.46,-2770.9,-2029.75,-4800.65
132,637.75,1471.96,1943.83,176.93,96.03,-126.27,-1308.09,-10963.77,605.27,4521.3,-2568.05,1544.83,-924.34,-2945.05,-1947.56,-4892.61
133,679.14,1452.36,1940.64,182.05,95.77,-137.33,-1325.53,-10818.05,598.2,4469.98,-2587.21,1544.11,-917.41,-2862.77,-1960.51,-4823.27
134,665.54,1462.23,1907.85,179.16,97.16,-131.53,-1305.88,-10819.02,618.4,4552.09,-2711.38,1541.26,-910.91,-2774.01,-2081.02,-4855.03
135,694.59,1514.0,1920.75,173.33,92.93,-135.65,-1343.27,-10893.83,580.36,4453.85,-2546.86,1541.09,-903.89,-2942.93,-1909.67,-4852.6
136,657.7,1500.9,1888.28,178.84,90.45,-126.51,-1307.92,-10895.98,601.05,4562.68,-2614.68,1540.9,-916.68,-2850.5,-1990.46,-4840.96
137,693.55,1478.27,1875.68,185.75,98.99,-118.65,-1278.61,-10766.3,603.26,4502.94,-2715.85,1557.2,-930.7,-2725.11,-2089.35,-4814.47
138,677.35,1512.22,1917.6,187.31,106.05,-130.68,-1274.63,-10825.88,601.69,4493.31,-2681.22,1548.42,-922.06,-2735.65,-2054.86,-4790.5
139,694.33,1483.49,1890.71,183.89,92.48,-121.17,-1302.26,-10813.21,603.71,4589.73,-2715.83,1545.22,-914.71,-2698.29,-2085.32,-4783.61
140,665.5,1473.22,1913.62,172.9,101.32,-135.85,-1283.44,-11011.12,619.49,4604.83,-2582.92,1549.93,-914.34,-2879.52,-1947.34,-4826.86
141,670.92,1512.57,1890.96,178.08,101.03,-133.02,-1309.36,-10942.99,579.29,4532.41,-2596.75,1558.52,-930.55,-2920.1,-1968.78,-4888.88
142,702.07,1520.17,1909.86,179.91,100.35,-139.9,-1291.07,-10985.2,587.25,4502.84,-2567.84,1544.26,-919.19,-2913.71,-1942.76,-4856.47
143,693.07,1494.96,1888.8,184.91,99.16,-108.88,-1305.34,-10848.24,599.92,4559.43,-2676.17,1551.67,-923.22,-2742.22,-2047.72,-4789.94
144,719.71,1484.51,1899.21,186.87,108.13,-121.44,-1316.95,-10925.51,600.2,4546.89,-2618.29,1552.98,-922.06,-2818.38,-1987.37,-4805.74
145,659.68,1510.84,1907.98,179.49,102.96,-130.59,-1286.22,-10926.03,607.3,4540.8,-2607.63,1550.95,-924.25,-2833.78,-1980.94,-4814.72
146,704.92,1475.99,1892.6,168.56,105.05,-103.88,-1270.24,-10974.18,609.74,4547.05,-2594.18,1550.66,-922.6,-2844.39,-1966.12,-4810.51
147,700.42,1502.7,1892.38,179.97,110.2,-127.41,-1287.36,-11121.73,600.51,4576.3,-2508.36,1550.44,-926.54,-2974.01,-1884.47,-4858.48
148,634.57,1501.96,1887.57,186.84,97.57,-122.04,-1295.6,-10991.12,611.82,4570.77,-2543.79,1554.5,-928.28,-2917.65,-1917.58,-4835.23
149,677.95,1510.1,1928.51,178.02,91.87,-141.38,-1330.16,-10890.93,613.86,4535.41,-2589.3,1554.15,-920.07,-2826.76,-1955.22,-4781.98
150,689.71,1484.58,1920.03,187.43,109.84,-127.31,-1286.01,-10851.5,618.07,4498.07,-2705.09,1553.83,-933.71,-2757.09,-2084.97,-4842.06
151,671.39,1489.95,1899.24,182.97,107.35,-126.52,-1306.79,-10869.34,593.6,4515.02,-2682.18,1548.93,-920.08,-2843.14,-2053.32,-4896.45
152,670.74,1474.9,1913.8,179.98,88.95,-127.99,-1299.8,-10865.14,577.95,4573.93,-2653.87,1563.48,-935.33,-2812.69,-2025.72,-4838.41
153,713.41,1476.27,1895.42,180.47,97.91,-118.97,-1276.6,-10736.38,582.85,4470.53,-2730.91,1558.41,-926.72,-2715.07,-2099.21,-4814.28
154,660.74,1491.25,1911.6,177.86,110.13,-125.78,-1313.11,-10882.96,596.34,4553.5,-2600.11,1545.9,-916.4,-2820.45,-1970.61,-4791.05
155,657.86,1484.38,1880.28,176.65,109.52,-132.67,-1293.39,-11113.61,607.73,4616.76,-2489.78,1534.52,-907.15,-3006.49,-1862.42,-4868.91
156,733.44,1536.78,1901.26,179.63,101.89,-124.22,-1280.94,-10867.55,594.05,4582.8,-2700.29,1556.55,-929.39,-2642.87,-2073.13,-4716.0
157,667.56,1490.37,1886.95,177.27,91.04,-116.39,-1315.76,-11038.09,585.35,4632.98,-2542.09,1550.96,-917.76,-2938.74,-1908.88,-4847.62
158,686.28,1487.14,1903.39,168.15,97.23,-138.73,-1295.59,-10823.33,605.82,4562.91,-2674.55,1551.83,-923.15,-2746.74,-2045.87,-4792.61
159,686.05,1473.48,1910.27,180.39,95.38,-133.55,-1268.48,-10755.19,595.66,4557.64,-2777.11,1563.23,-925.76,-2658.36,-2139.63,-4798.0
160,661.6,1488.26,1885.08,177.99,102.48,-137.63,-1302.9,-10873.2,593.15,4531.85,-2624.89,1560.99,-930.27,-2873.32,-1994.17,-4867.49
161,702.96,1551.44,1902.06,181.6,98.03,-129.81,-1291.61,-10904.68,597.12,4551.91,-2637.9,1551.55,-914.77,-2740.99,-2001.12,-4742.12
162,654.4,1492.94,1891.34,174.51,99.35,-123.21,-1289.57,-11075.65,605.49,4524.81,-2530.11,1543.96,-921.22,-3045.58,-1907.37,-4952.95
163,694.99,1511.65,1890.76,179.11,103.63,-115.86,-1305.13,-10812.95,587.96,4553.91,-2681.54,1551.74,-927.23,-2711.93,-2057.03,-4768.97
164,698.22,1510.64,1896.55,178.25,108.77,-128.88,-1297.07,-10912.87,601.82,4530.18,-2637.52,1541.95,-914.59,-2814.38,-2010.16,-4824.55
165,653.68,1480.73,1911.83,165.32,106.49,-135.46,-1286.46,-10912.24,610.29,4589.71,-2622.65,1547.05,-922.98,-2816.11,-1998.59,-4814.69
166,647.47,1516.08,1909.42,183.57,86.41,-112.1,-1313.56,-10938.65,586.09,4589.88,-2623.9,1555.43,-925.08,-2845.38,-1993.55,-4838.94
167,670.9,1476.41,1920.03,175.7,100.57,-125.73,-1313.51,-10855.79,595.39,4526.25,-2639.55,1550.91,-912.02,-2829.78,-2000.66,-4830.44
168,672.08,1457.72,1909.62,176.65,98.1,-120.41,-1280.76,-10897.54,602.93,4619.27,-2677.39,1552.49,-927.07,-2762.34,-2051.98,-4814.31
169,663.22,1489.85,1915.98,170.81,102.42,-134.66,-1302.47,-10909.75,586.82,4592.29,-2661.07,1550.59,-931.84,-2825.49,-2042.32,-4867.81
170,700.72,1467.44,1897.36,179.31,88.37,-125.22,-1310.32,-10840.83,605.7,4533.14,-2635.8,1545.77,-908.8,-2804.33,-1998.83,-4803.15
171,687.33,1482.92,1907.52,189.73,93.86,-130.02,-1295.11,-10787.65,602.15,4562.8,-2712.52,1546.43,-920.79,-2686.46,-2086.88,-4773.34
172,696.71,1451.36,1885.43,182.37,93.02,-127.69,-1285.32,-10811.13,603.12,4480.23,-2654.87,1547.74,-919.53,-2831.91,-2026.66,-4858.57
173,677.98,1519.93,1905.25,184.26,100.84,-128.94,-1323.07,-10813.67,612.77,4567.85,-2662.37,1546.06,-918.92,-2696.81,-2035.23,-4732.05
174,677.86,1463.71,1902.29,176.15,94.33,-122.63,-1297.75,-10896.83,614.35,4523.41,-2566.64,1544.43,-912.1,-2865.12,-1934.31,-4799.43
175,660.03,1515.77,1892.16,182.35,112.45,-118.04,-1285.16,-10893.39,602.76,4567.21,-2628.17,1551.63,-917.97,-2763.88,-1994.51,-4758.38
176,691.15,1463.68,1877.37,182.59,104.43,-125.87,-1315.85,-10814.43,602.75,4462.78,-2621.48,1544.29,-917.91,-2871.39,-1995.1,-4866.49
177,693.39,1494.5,1913.9,179.04,85.92,-120.28,-1301.16,-10928.14,580.33,4560.11,-2566.59,1561.93,-930.11,-2842.4,-1934.77,-4777.17
178,627.66,1486.84,1923.54,183.29,97.46,-144.02,-1319.68,-10915.22,604.72,4566.97,-2593.66,1544.2,-913.53,-2888.44,-1962.98,-4851.43
179,711.2,1485.88,1899.5,178.99,96.28,-117.62,-1305.49,-10918.7,595.33,4543.44,-2565.29,1556.79,-925.5,-2831.18,-1934.01,-4765.18
180,650.78,1485.79,1884.53,180.01,103.46,-121.48,-1281.28,-10941.89,601.23,4529.95,-2599.29,1546.21,-926.86,-2908.89,-1979.95,-4888.84
