POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
16,666.66,1477.47,1920.27,174.01,97.64,-120.56,-1314.58,-11036.84,591.55,4569.23,-2537.2,1516.06,-881.91,-2975.16,-1903.06,-4878.23
17,637.06,1511.21,1931.7,168.74,114.92,-115.95,-1312.52,-11007.3,611.0,4595.11,-2589.22,1515.25,-880.14,-2866.03,-1954.12,-4820.15
18,669.77,1492.03,1918.72,185.02,96.51,-111.85,-1349.84,-10962.11,604.56,4547.37,-2542.34,1507.54,-862.68,-2909.81,-1897.49,-4807.29
19,695.1,1526.13,1944.02,183.27,96.68,-128.44,-1348.93,-10976.19,589.27,4583.1,-2550.04,1514.21,-869.56,-2835.99,-1905.39,-4741.38
20,669.67,1436.09,1921.78,176.93,94.32,-110.6,-1364.04,-10902.64,607.97,4568.75,-2568.0,1517.82,-876.19,-2901.78,-1926.37,-4828.15
21,665.05,1554.59,1934.88,169.64,107.03,-112.43,-1354.29,-10817.22,593.6,4513.97,-2664.92,1525.32,-885.61,-2745.18,-2025.21,-4770.39
22,694.2,1481.87,1948.65,178.43,97.91,-119.72,-1321.12,-10977.84,600.11,4618.02,-2610.96,1524.36,-888.41,-2799.5,-1975.0,-4774.5
23,700.7,1504.71,1904.61,190.85,107.67,-125.9,-1310.24,-11012.91,588.7,4588.3,-2564.13,1523.53,-886.8,-2863.5,-1927.41,-4790.91
24,709.75,1511.79,1923.68,181.54,124.86,-112.52,-1354.64,-10903.29,583.11,4536.89,-2594.56,1515.2,-873.54,-2798.82,-1952.9,-4751.72
25,682.97,1488.73,1922.54,180.62,93.01,-111.05,-1329.78,-11020.85,585.78,4599.46,-2549.67,1536.33,-890.31,-2908.56,-1903.66,-4812.22
26,706.93,1462.59,1939.45,181.14,108.91,-120.17,-1321.74,-10791.05,607.58,4592.16,-2775.21,1519.97,-878.74,-2634.19,-2133.97,-4768.17
27,667.6,1502.96,1913.15,175.41,97.34,-108.21,-1353.49,-10693.32,603.72,4558.41,-2805.99,1532.77,-891.18,-2636.44,-2164.4,-4800.85
28,673.08,1477.36,1921.68,183.43,105.19,-114.28,-1288.64,-10851.05,611.3,4497.34,-2669.4,1539.51,-899.95,-2784.58,-2029.84,-4814.43
29,652.5,1541.3,1920.81,182.55,111.77,-109.54,-1309.5,-10795.67,572.31,4546.19,-2742.26,1548.38,-912.5,-2687.28,-2106.37,-4793.65
30,703.48,1506.6,1950.91,189.55,95.67,-123.71,-1323.15,-10887.64,612.96,4502.45,-2643.29,1531.46,-899.96,-2772.88,-2011.78,-4784.66
31,731.46,1478.08,1939.48,176.84,107.87,-143.86,-1340.29,-10994.75,601.61,4514.68,-2554.42,1524.68,-891.63,-2928.88,-1921.37,-4850.25
32,661.73,1449.88,1922.9,178.34,107.47,-125.77,-1341.42,-11012.85,609.2,4584.53,-2564.26,1526.54,-895.32,-2965.98,-1933.04,-4899.03
33,650.81,1513.63,1902.86,180.71,108.67,-112.45,-1355.07,-10961.29,610.35,4595.52,-2590.75,1522.4,-890.77,-2866.26,-1959.12,-4825.38
34,670.54,1520.86,1929.52,181.67,103.74,-115.2,-1347.62,-11055.99,599.65,4602.48,-2540.59,1530.62,-886.77,-2910.34,-1896.74,-4807.08
35,656.89,1420.51,1896.69,185.0,98.68,-120.45,-1318.81,-10929.81,594.71,4630.94,-2664.28,1528.06,-898.01,-2885.65,-2034.24,-4919.89
36,672.36,1494.15,1896.05,188.16,104.61,-125.13,-1354.41,-10869.01,605.71,4610.84,-2661.12,1518.74,-877.62,-2776.67,-2020.0,-4796.67
37,679.36,1482.73,1902.44,191.43,89.54,-105.41,-1364.02,-10750.42,607.57,4574.63,-2742.49,1540.8,-901.99,-2692.15,-2103.68,-4795.83
38,650.58,1463.79,1908.57,177.07,95.74,-128.28,-1353.8,-10895.97,597.19,4632.34,-2693.7,1526.63,-894.1,-2852.76,-2061.17,-4913.93
39,682.02,1529.43,1904.27,183.32,92.0,-119.16,-1336.83,-10765.57,580.29,4510.22,-2683.53,1531.74,-898.69,-2739.99,-2050.49,-4790.47
40,719.94,1505.04,1951.36,179.84,95.91,-115.98,-1317.42,-10938.33,563.77,4519.06,-2584.78,1534.08,-898.98,-2836.82,-1949.67,-4786.48
41,686.68,1518.02,1939.99,175.65,95.11,-112.72,-1318.91,-10844.41,598.71,4478.3,-2652.71,1535.3,-903.67,-2783.57,-2021.07,-4804.64
42,694.8,1518.44,1903.23,176.82,86.56,-119.96,-1350.48,-10758.84,587.5,4512.28,-2709.13,1533.36,-896.41,-2749.66,-2072.18,-4821.83
43,659.4,1507.62,1906.04,181.91,106.09,-108.67,-1310.35,-10914.06,589.17,4567.99,-2684.27,1529.64,-905.28,-2814.85,-2059.91,-4874.76
44,662.82,1465.48,1898.87,170.7,86.38,-114.3,-1356.89,-10832.58,596.49,4536.14,-2661.31,1515.45,-888.17,-2886.89,-2034.03,-4920.92
45,681.71,1504.03,1953.65,181.08,92.43,-122.11,-1319.56,-10952.84,596.72,4571.55,-2640.42,1528.36,-904.18,-2813.36,-2016.23,-4829.59
46,711.11,1501.4,1956.11,178.06,108.44,-131.21,-1343.49,-10877.84,578.66,4505.77,-2637.77,1531.96,-896.43,-2812.98,-2002.25,-4815.23
47,715.42,1536.66,1964.41,190.34,104.05,-118.2,-1347.45,-10909.53,613.49,4525.77,-2602.27,1526.7,-896.95,-2725.03,-1972.52,-4697.56
48,679.78,1485.39,1913.35,181.47,98.96,-124.72,-1320.61,-10967.36,606.11,4573.79,-2614.16,1537.1,-906.09,-2873.84,-1983.15,-4856.99
49,664.95,1449.72,1922.75,173.88,111.43,-138.98,-1306.21,-11011.79,615.22,4601.9,-2564.58,1531.52,-907.36,-2917.14,-1940.42,-4857.56
50,632.67,1451.63,1948.1,182.79,95.44,-138.29,-1271.02,-11070.17,618.35,4637.47,-2577.47,1537.19,-911.3,-2913.02,-1951.58,-4864.6
51,679.72,1531.14,1904.61,182.23,100.45,-118.1,-1336.14,-10883.52,616.24,4597.78,-2663.81,1546.78,-910.0,-2725.57,-2027.03,-4752.6
52,712.27,1459.74,1905.53,176.63,95.75,-131.99,-1332.46,-10870.55,603.74,4555.45,-2652.96,1532.82,-899.25,-2825.9,-2019.39,-4845.29
53,689.87,1515.77,1922.07,185.49,118.8,-133.72,-1338.21,-10958.52,594.74,4550.87,-2614.74,1534.53,-901.67,-2852.84,-1981.88,-4834.72
54,679.84,1494.99,1929.37,171.3,107.29,-118.49,-1310.52,-10984.88,604.57,4513.7,-2519.21,1520.37,-891.08,-2912.83,-1889.92,-4802.76
55,649.99,1492.93,1890.27,175.67,102.42,-130.42,-1312.12,-10791.45,599.57,4539.37,-2738.76,1530.76,-898.67,-2783.77,-2106.67,-4890.44
56,698.27,1532.34,1899.56,178.57,101.57,-110.8,-1338.65,-10887.25,584.66,4598.87,-2670.44,1544.49,-909.53,-2742.86,-2035.48,-4778.33
57,714.95,1519.71,1920.53,177.24,93.34,-127.18,-1321.71,-11016.52,587.33,4611.99,-2587.24,1534.4,-907.54,-2840.33,-1960.38,-4800.71
58,631.45,1527.88,1936.11,174.54,97.54,-131.97,-1353.38,-10979.4,586.17,4614.59,-2569.93,1533.31,-894.69,-2896.48,-1931.31,-4827.8
59,670.55,1539.84,1900.84,185.38,103.39,-126.5,-1321.04,-11018.88,598.44,4625.87,-2586.85,1530.45,-897.84,-2842.11,-1954.23,-4796.34
60,722.01,1461.13,1934.76,181.92,95.76,-118.04,-1302.89,-11072.07,593.3,4610.56,-2583.71,1542.36,-913.13,-2893.57,-1954.48,-4848.05
61,664.29,1468.99,1904.72,184.37,113.72,-111.13,-1328.53,-10939.05,623.86,4596.19,-2619.78,1533.58,-915.69,-2822.57,-2001.89,-4824.46
62,662.43,1485.34,1905.65,175.67,109.57,-121.27,-1321.91,-11021.22,579.69,4658.25,-2602.76,1532.88,-905.85,-2887.8,-1975.74,-4863.54
63,684.52,1499.71,1883.96,172.42,100.34,-117.9,-1345.76,-10833.54,579.0,4597.03,-2724.73,1533.82,-905.3,-2780.21,-2096.22,-4876.43
64,660.78,1483.7,1923.18,181.55,107.07,-128.38,-1339.85,-10827.87,581.94,4590.38,-2728.72,1548.01,-909.38,-2767.51,-2090.09,-4857.6
65,675.66,1490.56,1920.96,188.18,113.7,-137.23,-1329.15,-11021.25,604.37,4599.64,-2580.73,1534.08,-900.37,-2894.54,-1947.02,-4841.56
66,666.72,1485.63,1912.52,171.88,99.72,-127.03,-1311.24,-11160.48,603.36,4685.28,-2501.27,1536.08,-900.84,-2973.62,-1866.02,-4839.65
67,706.01,1525.02,1929.49,178.62,102.32,-136.33,-1320.23,-10960.83,604.23,4591.99,-2642.3,1528.89,-903.37,-2779.7,-2016.78,-4796.48
68,714.7,1524.76,1946.49,178.64,120.66,-130.64,-1340.89,-11049.15,610.34,4591.04,-2581.99,1534.3,-910.21,-2834.06,-1957.91,-4791.97
69,703.72,1498.79,1912.97,178.37,95.5,-127.6,-1322.6,-10943.17,605.4,4520.58,-2589.22,1535.47,-909.82,-2878.03,-1963.57,-4841.61
70,696.43,1472.5,1922.58,176.86,97.72,-114.26,-1326.3,-10948.48,589.24,4693.48,-2706.97,1547.67,-914.05,-2740.24,-2073.35,-4813.59
71,701.02,1407.77,1921.68,176.12,105.05,-125.22,-1323.68,-10929.45,596.32,4641.94,-2704.82,1553.47,-926.53,-2828.46,-2077.88,-4906.33
72,694.45,1446.77,1930.81,187.47,110.68,-113.08,-1314.67,-10996.75,618.25,4697.07,-2705.49,1548.97,-922.08,-2738.99,-2078.61,-4817.6
73,708.88,1502.91,1883.81,177.92,95.88,-133.87,-1287.39,-10983.72,600.93,4579.19,-2638.78,1545.69,-917.56,-2855.46,-2010.65,-4866.11
74,670.32,1531.17,1916.59,187.67,94.57,-116.66,-1333.13,-11049.04,602.4,4576.12,-2531.42,1542.25,-912.72,-2920.0,-1901.89,-4821.89
75,659.21,1461.6,1916.72,176.83,116.35,-122.03,-1306.94,-10959.4,604.48,4595.6,-2618.28,1534.89,-903.15,-2857.59,-1986.54,-4844.14
76,672.76,1504.4,1880.4,184.81,100.95,-109.61,-1308.7,-10891.34,593.53,4551.15,-2627.32,1546.58,-913.17,-2821.66,-1993.91,-4815.57
77,674.12,1477.66,1895.32,173.28,98.79,-131.99,-1296.91,-10876.27,608.6,4599.48,-2671.72,1545.37,-915.2,-2777.9,-2041.54,-4819.45
78,666.59,1569.85,1933.9,181.29,97.43,-120.55,-1342.38,-10946.22,596.77,4554.98,-2595.54,1536.39,-901.79,-2808.35,-1960.94,-4769.28
79,680.11,1451.2,1911.18,176.39,105.59,-125.01,-1313.91,-10854.57,600.25,4613.96,-2702.91,1551.29,-915.76,-2754.83,-2067.38,-4822.2
80,656.57,1514.16,1891.15,173.65,104.9,-131.15,-1302.13,-10940.44,596.48,4577.1,-2653.23,1554.4,-923.82,-2859.72,-2022.64,-4882.37
81,698.42,1508.51,1905.88,173.15,115.3,-129.75,-1312.49,-10892.63,602.24,4492.82,-2628.66,1546.16,-913.72,-2838.55,-1996.22,-4834.76
82,663.05,1510.33,1895.07,178.39,94.01,-128.26,-1298.96,-10991.88,618.81,4620.54,-2594.06,1558.33,-929.08,-2838.91,-1964.81,-4803.72
83,671.05,1494.07,1934.06,175.15,98.16,-121.03,-1290.07,-10965.97,589.41,4570.14,-2611.59,1543.93,-908.04,-2845.03,-1975.71,-4820.74
84,664.18,1487.65,1916.17,165.71,104.36,-132.41,-1345.85,-10708.66,595.37,4504.21,-2753.64,1549.92,-919.72,-2749.27,-2123.44,-4872.71
85,692.22,1465.42,1911.75,170.09,93.75,-150.1,-1312.42,-10945.26,587.2,4566.78,-2604.76,1538.41,-904.68,-2920.58,-1971.03,-4891.61
86,646.55,1503.32,1941.55,175.72,96.39,-124.68,-1284.89,-10917.14,608.68,4546.09,-2635.29,1540.86,-910.14,-2808.4,-2004.56,-4812.96
87,671.19,1487.35,1913.02,185.21,90.03,-130.32,-1280.61,-10776.91,605.42,4558.72,-2771.56,1553.99,-931.67,-2676.9,-2149.24,-4826.14
88,677.52,1497.05,1926.27,177.32,110.87,-131.53,-1312.58,-10696.16,600.8,4470.18,-2760.33,1545.23,-916.22,-2680.25,-2131.32,-4811.57
89,667.94,1476.67,1945.54,191.18,109.94,-129.19,-1284.44,-10889.49,623.37,4590.14,-2705.35,1552.71,-923.34,-2698.33,-2075.98,-4774.3
90,688.94,1518.34,1899.04,183.9,102.65,-121.92,-1315.12,-10838.31,612.2,4540.16,-2720.91,1544.88,-924.55,-2730.13,-2100.57,-4830.7
91,667.5,1564.88,1904.95,178.85,98.86,-140.49,-1279.84,-11103.96,583.71,4549.6,-2483.7,1548.95,-931.27,-2975.94,-1866.02,-4841.95
92,712.23,1479.1,1881.97,172.67,101.68,-122.67,-1319.02,-10870.9,595.02,4546.57,-2684.21,1541.41,-907.47,-2823.36,-2050.27,-4873.63
93,656.2,1524.46,1922.42,162.74,100.46,-124.88,-1311.59,-11148.79,593.24,4553.21,-2420.9,1543.64,-925.31,-3072.52,-1802.57,-4875.1
94,712.6,1471.83,1923.56,174.31,110.57,-112.9,-1295.06,-11020.61,605.06,4624.29,-2582.22,1543.79,-923.29,-2806.34,-1961.72,-4768.06
95,693.33,1441.52,1913.97,171.71,114.61,-128.25,-1311.85,-11017.89,593.37,4578.0,-2564.17,1548.51,-922.75,-2951.46,-1938.41,-4889.87
96,656.84,1496.58,1904.38,172.85,103.02,-118.8,-1300.99,-10957.87,607.64,4555.79,-2576.54,1540.43,-912.98,-2880.56,-1949.09,-4829.66
97,650.37,1482.48,1937.6,176.97,99.9,-119.47,-1280.19,-11157.15,596.84,4615.66,-2478.37,1548.42,-926.71,-2996.98,-1856.66,-4853.64
98,708.55,1511.09,1910.63,188.01,110.58,-105.59,-1300.36,-10914.83,603.5,4517.07,-2599.36,1542.11,-918.43,-2771.35,-1975.69,-4747.04
99,701.32,1475.33,1898.34,180.13,108.35,-109.04,-1332.22,-10939.22,603.82,4523.04,-2534.48,1541.02,-904.94,-2890.17,-1898.39,-4788.56
100,711.04,1492.04,1929.86,176.67,101.51,-118.33,-1341.68,-10954.74,595.34,4547.35,-2567.72,1539.57,-904.05,-2860.95,-1932.2,-4793.15
101,661.16,1499.99,1935.29,184.62,106.88,-133.02,-1317.25,-11033.66,601.13,4528.34,-2506.17,1546.7,-913.75,-2966.53,-1873.23,-4839.76
102,681.54,1545.32,1901.69,176.61,96.73,-133.16,-1320.17,-10996.02,588.03,4503.17,-2521.94,1542.87,-915.93,-2956.25,-1895.0,-4851.25
103,667.33,1488.01,1896.08,183.04,102.05,-129.7,-1310.67,-10969.42,596.77,4625.08,-2619.11,1546.42,-913.82,-2851.44,-1986.51,-4837.95
104,674.65,1458.56,1913.34,171.97,97.29,-117.77,-1307.18,-10933.33,606.45,4610.0,-2637.38,1547.11,-912.34,-2826.03,-2002.61,-4828.64
105,641.91,1505.97,1940.8,177.38,89.81,-119.27,-1319.35,-10936.31,600.95,4656.96,-2676.02,1551.81,-919.53,-2761.15,-2043.74,-4804.89
106,694.91,1452.27,1910.67,174.17,93.76,-127.53,-1309.21,-10893.91,588.92,4524.49,-2612.79,1547.64,-913.8,-2891.46,-1978.95,-4870.41
107,665.28,1536.52,1927.38,178.29,104.0,-129.1,-1310.15,-10858.37,585.28,4599.49,-2704.71,1549.47,-912.45,-2701.38,-2067.69,-4769.07
108,673.02,1512.87,1928.91,184.87,88.96,-124.68,-1324.22,-10983.22,602.33,4570.11,-2581.6,1548.31,-916.22,-2871.06,-1949.5,-4820.57
109,675.81,1454.45,1891.21,189.59,115.75,-124.84,-1318.12,-10857.91,613.11,4576.66,-2713.16,1544.75,-915.2,-2784.28,-2083.61,-4867.89
110,702.6,1506.43,1932.44,176.26,102.17,-129.84,-1289.03,-10876.19,597.62,4525.41,-2686.5,1561.23,-929.99,-2752.13,-2055.25,-4807.38
111,719.58,1489.3,1929.9,175.57,93.88,-128.82,-1308.03,-11056.09,599.97,4610.5,-2558.28,1545.08,-919.61,-2874.25,-1932.81,-4807.06
112,699.64,1459.36,1932.42,186.14,104.2,-114.17,-1288.42,-10929.4,600.75,4570.49,-2654.24,1549.63,-919.07,-2779.0,-2023.67,-4802.67
113,674.31,1535.63,1926.4,178.86,110.55,-125.86,-1309.87,-11011.11,599.47,4606.06,-2571.89,1534.99,-901.45,-2815.56,-1938.34,-4753.91
114,694.56,1496.43,1892.97,182.13,101.39,-126.32,-1308.05,-11095.27,600.66,4545.28,-2479.16,1537.04,-907.51,-3016.22,-1849.63,-4865.84
115,722.08,1524.21,1909.48,179.62,97.51,-134.17,-1328.11,-10850.38,586.82,4536.89,-2644.3,1535.78,-905.91,-2756.04,-2014.42,-4770.46
116,700.12,1547.08,1941.98,180.37,101.44,-132.72,-1313.67,-10840.2,594.08,4525.95,-2677.54,1545.28,-908.96,-2695.55,-2041.23,-4736.78
117,670.39,1470.63,1903.6,184.54,92.69,-140.56,-1315.72,-10976.81,589.83,4652.44,-2663.05,1539.89,-911.78,-2868.97,-2034.93,-4903.9
118,708.45,1515.75,1939.67,172.72,97.84,-122.36,-1323.65,-10966.7,594.34,4627.84,-2641.17,1540.92,-897.99,-2756.11,-1998.23,-4754.34
119,705.79,1485.95,1936.49,187.47,105.64,-122.61,-1314.77,-10841.71,607.61,4567.59,-2672.76,1549.46,-916.38,-2682.57,-2039.68,-4722.25
120,603.67,1480.61,1898.85,182.64,106.59,-111.78,-1328.29,-10939.72,591.56,4596.34,-2660.74,1541.9,-916.44,-2919.53,-2035.27,-4954.8
121,695.25,1493.68,1904.97,184.26,103.06,-131.09,-1323.5,-10691.96,595.86,4591.3,-2850.54,1560.16,-926.9,-2578.17,-2217.29,-4795.45
122,669.17,1467.03,1937.71,179.67,110.6,-125.57,-1321.04,-10895.98,596.23,4591.3,-2681.51,1546.57,-916.05,-2790.88,-2050.99,-4841.87
123,665.09,1525.52,1908.33,184.28,95.38,-130.81,-1320.09,-10841.45,605.24,4509.59,-2647.22,1544.59,-910.64,-2798.93,-2013.28,-4812.21
124,662.93,1452.51,1928.51,173.5,112.02,-125.61,-1340.73,-10909.77,611.18,4648.55,-2696.78,1529.91,-904.45,-2786.89,-2071.33,-4858.21
125,656.26,1541.29,1929.16,183.78,89.06,-125.28,-1310.4,-10911.4,615.0,4603.6,-2677.2,1541.57,-910.6,-2728.93,-2046.24,-4775.17
126,673.03,1424.23,1904.6,173.44,103.88,-135.07,-1351.84,-10808.42,586.99,4619.94,-2729.74,1544.52,-906.42,-2809.21,-2091.64,-4900.85
127,671.27,1491.34,1936.07,191.43,105.76,-134.65,-1343.96,-10909.92,613.98,4591.3,-2653.78,1536.23,-904.46,-2787.38,-2022.02,-4809.4
128,674.71,1541.34,1901.55,181.58,118.52,-114.6,-1323.6,-11022.97,583.13,4579.03,-2562.92,1534.45,-905.43,-2881.3,-1933.9,-4815.2
129,675.81,1503.99,1928.11,181.13,99.88,-123.78,-1328.47,-10867.86,625.5,4614.84,-2702.0,1537.72,-905.99,-2690.83,-2070.28,-4761.11
130,643.53,1522.39,1938.89,184.79,96.65,-119.68,-1327.46,-10868.37,587.99,4582.7,-2683.01,1525.68,-892.34,-2758.57,-2049.68,-4808.24
131,672.74,1492.39,1912.96,182.49,101.6,-125.26,-1301.43,-11001.0,600.78,4608.82,-2569.8,1546.18,-907.77,-2855.91,-1931.39,-4787.3
132,663.8,1449.4,1916.18,176.93,114.36,-122.85,-1292.1,-10947.49,598.27,4599.24,-2629.74,1543.41,-917.79,-2844.26,-2004.12,-4848.38
133,645.44,1515.62,1902.8,177.34,103.32,-128.23,-1321.14,-10775.49,610.67,4589.25,-2730.85,1549.42,-916.35,-2680.42,-2097.79,-4778.21
134,663.73,1467.43,1908.3,174.05,103.28,-142.22,-1299.8,-10988.33,618.44,4509.67,-2504.79,1540.91,-908.02,-2985.45,-1871.91,-4857.36
135,632.41,1493.82,1876.75,174.74,102.05,-111.46,-1314.64,-10959.06,609.7,4577.42,-2582.53,1543.32,-908.33,-2918.26,-1947.54,-4865.8
136,653.58,1476.03,1907.05,175.02,97.27,-106.27,-1310.14,-10893.03,616.62,4506.34,-2609.26,1540.34,-911.14,-2877.51,-1980.06,-4857.57
137,678.1,1473.38,1907.45,174.62,107.82,-106.72,-1320.39,-11043.6,596.72,4597.35,-2511.81,1539.56,-909.73,-2935.27,-1881.98,-4817.25
138,707.59,1527.78,1894.54,188.65,111.64,-105.8,-1298.22,-11075.32,579.29,4525.92,-2475.32,1546.79,-915.74,-2943.92,-1844.27,-4788.19
139,638.12,1464.26,1896.77,165.46,99.87,-118.15,-1315.89,-11022.57,619.5,4651.4,-2564.68,1542.0,-914.2,-2921.22,-1936.89,-4858.11
140,630.96,1519.76,1923.75,168.31,110.24,-118.77,-1283.39,-11054.96,590.25,4537.74,-2525.87,1549.33,-927.33,-2976.11,-1903.87,-4879.98
141,679.58,1507.91,1906.75,184.13,97.4,-119.05,-1293.39,-10975.11,591.91,4527.02,-2575.45,1542.34,-915.09,-2892.85,-1948.21,-4841.06
142,681.95,1498.41,1941.11,172.52,111.17,-133.98,-1306.64,-11019.98,607.6,4483.39,-2505.87,1533.01,-902.41,-2964.45,-1875.28,-4839.73
143,667.05,1552.52,1908.03,168.73,85.56,-132.03,-1326.94,-10976.24,591.53,4589.0,-2534.26,1549.9,-912.39,-2872.79,-1896.76,-4769.55
144,692.12,1465.62,1905.08,186.24,96.05,-109.27,-1305.45,-10936.17,608.06,4451.5,-2532.92,1546.12,-912.91,-2946.22,-1899.7,-4845.92
145,667.79,1484.63,1892.13,173.61,102.69,-137.63,-1294.98,-10977.57,608.71,4538.6,-2539.52,1551.22,-924.65,-2942.02,-1912.95,-4854.97
146,701.21,1425.38,1916.7,167.86,93.29,-132.46,-1309.33,-10891.61,618.68,4552.92,-2593.47,1548.46,-909.22,-2857.37,-1954.23,-4811.59
147,661.7,1525.77,1908.03,177.51,105.38,-134.31,-1276.17,-10898.49,588.02,4446.65,-2603.77,1558.41,-928.24,-2895.91,-1973.59,-4869.5
148,644.13,1471.15,1908.53,169.15,97.22,-122.12,-1293.73,-10908.32,607.53,4552.68,-2579.87,1547.65,-920.58,-2873.78,-1952.8,-4826.58
149,690.98,1490.3,1914.99,184.75,88.44,-114.6,-1302.96,-11049.91,608.91,4613.04,-2563.4,1546.86,-917.57,-2876.05,-1934.1,-4810.15
150,703.9,1568.33,1913.37,186.33,95.38,-129.49,-1316.75,-10882.6,602.23,4571.4,-2613.7,1554.62,-911.74,-2687.89,-1970.82,-4658.71
151,667.46,1546.09,1922.2,178.76,105.55,-112.05,-1305.99,-10944.8,602.07,4575.64,-2605.37,1551.16,-916.89,-2765.06,-1971.1,-4736.16
152,694.84,1465.12,1912.38,172.7,104.43,-107.84,-1299.62,-11004.58,621.56,4521.52,-2544.13,1542.49,-911.17,-2919.49,-1912.81,-4832.3
153,674.88,1447.7,1897.9,165.46,99.65,-105.99,-1292.38,-10892.77,601.85,4571.57,-2681.17,1547.76,-920.95,-2832.14,-2054.37,-4886.51
154,715.24,1482.64,1906.99,188.11,103.37,-127.56,-1351.3,-10791.6,593.48,4475.07,-2621.97,1552.29,-925.59,-2805.56,-1995.27,-4800.83
155,657.45,1529.82,1911.16,172.31,92.16,-126.69,-1279.34,-10886.15,600.4,4488.25,-2639.48,1546.32,-930.2,-2840.63,-2023.35,-4863.99
156,640.91,1450.61,1901.43,180.65,111.68,-126.32,-1293.67,-10965.69,621.98,4567.12,-2616.7,1551.91,-927.84,-2911.29,-1992.64,-4903.93
157,650.15,1482.3,1900.38,179.62,90.71,-114.86,-1301.04,-10963.45,608.1,4494.07,-2539.84,1542.32,-920.7,-2974.03,-1918.22,-4892.25
158,664.94,1471.77,1921.02,170.98,110.82,-117.54,-1263.73,-10831.73,607.16,4531.45,-2681.75,1552.6,-930.82,-2734.88,-2059.97,-4794.85
159,682.05,1485.13,1900.68,182.79,91.22,-133.08,-1275.99,-10920.25,623.31,4567.44,-2641.03,1562.12,-935.1,-2796.7,-2014.01,-4810.71
160,689.13,1499.91,1908.89,181.11,101.76,-120.6,-1306.3,-10907.43,614.76,4596.08,-2614.03,1552.21,-929.29,-2742.69,-1991.11,-4733.8
161,677.89,1500.41,1868.53,169.62,101.6,-122.41,-1328.99,-10911.05,592.11,4535.14,-2612.85,1545.34,-919.75,-2917.15,-1987.25,-4904.41
162,686.47,1521.63,1912.43,180.58,109.83,-123.37,-1258.75,-10972.34,606.63,4508.74,-2568.7,1552.39,-927.87,-2828.16,-1944.18,-4772.34
163,670.84,1491.73,1908.43,177.58,102.24,-132.64,-1315.58,-11121.47,585.99,4664.63,-2506.53,1553.17,-928.88,-2968.24,-1882.24,-4850.48
164,654.4,1510.72,1938.39,177.8,103.16,-122.15,-1299.02,-11019.92,597.18,4553.52,-2588.81,1545.42,-929.9,-2905.92,-1973.29,-4879.21
165,681.73,1500.94,1878.09,180.8,99.93,-119.61,-1306.82,-10990.01,597.12,4580.54,-2543.63,1550.65,-927.47,-2897.29,-1920.45,-4817.73
166,654.02,1412.05,1912.21,179.04,97.68,-105.95,-1332.21,-10953.25,586.66,4610.95,-2574.91,1544.97,-917.05,-2938.8,-1946.98,-4885.78
167,677.48,1478.02,1882.29,177.84,92.64,-119.22,-1311.3,-11000.97,618.82,4506.71,-2517.46,1544.5,-921.8,-2997.69,-1894.77,-4892.46
168,699.35,1500.79,1883.32,175.64,103.32,-117.51,-1322.69,-10865.32,584.26,4474.85,-2591.36,1542.56,-924.14,-2883.99,-1972.94,-4856.93
169,672.96,1449.94,1897.14,173.05,108.08,-108.86,-1309.9,-10950.93,620.1,4519.93,-2544.78,1552.68,-920.63,-2928.48,-1912.72,-4841.21
170,668.98,1494.06,1917.98,174.01,102.84,-131.3,-1337.45,-10793.21,601.12,4516.23,-2652.44,1545.87,-920.12,-2786.75,-2026.69,-4813.44
171,658.27,1517.48,1918.39,181.26,105.42,-118.43,-1296.72,-10917.16,592.74,4524.16,-2611.02,1557.04,-925.48,-2834.6,-1979.46,-4814.06
172,658.35,1459.61,1876.75,180.82,121.84,-104.06,-1298.34,-10827.22,607.12,4503.66,-2662.25,1555.76,-933.08,-2821.47,-2039.57,-4861.03
173,628.45,1506.77,1893.93,172.97,101.32,-119.24,-1288.03,-11014.98,600.97,4539.04,-2531.65,1546.89,-920.32,-2978.81,-1905.08,-4883.89
174,676.33,1472.16,1896.11,174.99,102.89,-132.48,-1296.5,-10941.34,613.65,4606.85,-2613.62,1547.28,-922.95,-2827.34,-1989.29,-4816.63
175,680.55,1537.42,1887.07,180.49,100.77,-119.97,-1328.41,-10851.48,574.2,4453.35,-2592.96,1545.8,-923.56,-2886.0,-1970.72,-4856.72
176,669.4,1545.6,1908.29,182.21,97.96,-140.88,-1282.68,-10748.95,593.92,4511.94,-2714.77,1556.59,-930.26,-2663.2,-2088.45,-4751.65
177,680.7,1447.23,1887.02,175.87,100.43,-119.66,-1300.99,-11027.4,603.29,4540.15,-2515.0,1547.89,-919.23,-3013.35,-1886.34,-4899.69
178,651.19,1553.98,1895.34,181.21,107.53,-128.81,-1313.53,-11001.28,593.14,4580.62,-2544.62,1556.78,-921.49,-2880.62,-1909.33,-4789.96
179,667.18,1496.62,1914.45,172.53,109.68,-127.12,-1296.03,-10940.65,610.62,4553.47,-2611.62,1539.81,-914.11,-2839.23,-1985.91,-4825.14
180,674.31,1482.0,1910.88,175.69,105.53,-115.9,-1326.66,-10966.21,598.48,4559.59,-2532.68,1528.23,-898.1,-2902.28,-1902.54,-4804.82
